latitude	longitude	distance_meters
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
34.911123699999997	33.600879900000002	5527.77981509766050
